tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
221656234,"5015.01","PC",2.4533968,2459384.6484810,3.4250000
68322189,"5016.01","FP",1.2833689,2459385.7597120,2.5920000
302054555,"5017.01","PC",3.3677179,2459384.7293630,5.0490000
294691204,"5018.01","PC",6.5859565,2459380.0636740,1.5530000
420829332,"5019.01","PC",1.0902950,2459385.9573830,1.8950000
172193428,"502.01","APC",2.9412694,2458493.7784470,1.6223259
310266243,"5020.01","PC",5.3450209,2459387.5878440,5.6400000
403405969,"5021.01","PC",12.9750620,2459384.2383170,6.1240000
200593988,"526.01","FP",7.6787462,2460263.5232200,3.6479222
326347927,"5260.01","FP",7.2617331,2459445.5641350,6.2580000
402828941,"5261.01","PC",4.1509756,2459442.9682770,2.0290000
274122380,"5262.01","FP",2.8731380,2459444.4943660,2.9080000
275527293,"5263.01","PC",3.1501356,2459442.1904310,2.2010000
435719275,"5264.01","PC",4.4274169,2459439.8590360,5.4350000
219847787,"5265.01","PC",11.5914514,2459892.0326080,1.9680000
312899686,"5266.01","FP",4.4138638,2459443.0315220,2.3870000
153971295,"5267.01","PC",13.7036806,2459599.7274090,4.7660000
202468443,"5268.01","FP",2.0685871,2459690.5968190,0.5980000
359321688,"5269.01","PC",2.7340756,2459446.3488460,1.9940000
148228019,"527.01","APC",18.0892103,2458470.7383800,2.5607235
424112727,"5270.01","PC",1.0513177,2459446.0356290,2.5620000
296461391,"5271.01","PC",4.3108587,2459827.0105310,3.4860000
278668358,"5272.01","PC",5.0135727,2459822.9456230,4.3960000
172871230,"5273.01","FP",3.4100261,2459442.2953860,2.2330000
356682805,"5274.01","PC",6.1313492,2459628.2597480,2.4470000
219466803,"5275.01","FP",12.5951009,2459618.5410360,0.8760000
282935857,"5276.01","APC",2.3612205,2459444.1890590,2.3030000
443582629,"5519.01","PC",5.8512587,2459284.3966930,1.8417106
44737596,"552.01","CP",2.7886540,2458413.0604350,1.8900186
374180079,"5520.01","KP",14.6980800,2459267.6688550,3.7370696
374180079,"5520.02","KP",19.4834833,2459263.3802090,4.6663301
396932137,"5521.01","PC",18.5146638,2460279.2495160,1.3370000
366409685,"5522.01","APC",1.3852161,2459230.0308990,0.7629247
443616612,"5523.02","KP",3.4712803,2459281.4035860,2.4382015
277833995,"5524.01","KP",2.2979915,2458518.1266250,0.9848650
345450130,"5525.01","PC",2.7521595,2458440.1999070,0.9607827
335540507,"5526.01","PC",10.8647280,2459283.8772640,3.1780359
415399713,"5527.01","PC",346.1614828,2459176.6470910,7.4179451
458686847,"5528.01","KP",1.2916034,2459230.0140020,1.3077871
366411016,"5529.01","KP",8.8652886,2459235.7067580,3.2904518
161477033,"553.01","FA",14.0581510,2458443.2215180,3.5146270
386435344,"575.01","FP",19.3721051,2459977.6588630,3.0859149
310262516,"5750.01","PC",1.9044134,2459741.1183440,0.9520000
426144112,"5751.01","PC",1.7465205,2459742.8290340,1.4530000
349440621,"5752.01","PC",6.7113743,2459723.4234950,2.2940000
332365162,"5753.01","PC",7.4242482,2459742.0056540,2.8730000
135267558,"5754.01","PC",3.6479472,2459736.0904950,1.6830000
256584532,"5755.01","PC",5.4397285,2459736.2461150,3.0990000
72889156,"5756.01","APC",7.6408565,2459742.7595070,0.9900000
219506608,"5757.01","PC",32.6116713,2459703.4482600,2.0520000
82598822,"5758.01","PC",10.9299688,2459728.9220040,2.4070000
317594531,"5759.01","PC",8.3506150,2459729.9122310,1.6200000
408310006,"576.01","CP",5.4435354,2460010.4948750,3.5000000
255907107,"5760.01","PC",7.9242040,2459739.1735280,4.4580000
428703516,"5761.01","APC",19.5422056,2459722.3136370,3.4650000
257531677,"5762.01","PC",3.9460660,2459735.3320630,1.7920000
354832924,"5763.01","PC",6.9541458,2459729.9768530,4.0770000
150476057,"5764.01","PC",5.0859973,2459739.4155040,1.5940000
397763985,"5765.01","PC",3.8779743,2459908.6357690,3.2940000
353225230,"5766.01","APC",0.5721596,2459742.7006610,1.1270000
208772468,"5022.01","PC",2.2445410,2459385.7071270,2.1000000
213111428,"5023.01","PC",2.2749988,2459386.4712820,0.6320000
344130921,"5024.01","PC",14.7765802,2459368.6390640,4.9960000
217838717,"5025.01","PC",2.8846592,2459384.4542840,2.7830000
161247580,"5026.01","PC",3.2813635,2459383.3062980,3.2030000
361711730,"5027.01","CP",10.2436729,2459387.0041520,2.9990000
76894548,"5028.01","PC",3.9353218,2459388.6642350,3.1690000
154400369,"5029.01","PC",3.8861815,2459384.0657890,2.5650000
186812530,"503.01","CP",3.6773543,2460257.1838510,1.4410000
444290896,"5030.01","PC",4.4299239,2459381.7640660,4.6710000
46807139,"5031.01","PC",4.5314275,2459381.6947470,6.4100000
283665218,"5032.01","PC",6.0326610,2459376.4944290,4.6890000
318180448,"5033.01","PC",5.4695364,2459389.2898860,1.2740000
306990399,"5034.01","PC",8.7042937,2459377.1285390,2.7260000
401509690,"5035.01","PC",5.8009082,2459378.6702780,3.1750000
406726743,"5036.01","PC",17.7481897,2459380.2007160,2.5160000
263486257,"5037.01","PC",4.1245473,2460068.9499330,3.4302475
127115861,"5038.01","PC",0.9990876,2459384.8216080,1.2700000
396649769,"5039.01","PC",2.1967461,2460070.3451830,3.7490000
276381737,"5277.01","PC",15.9929608,2459829.0692490,3.7470000
264301607,"5278.01","PC",0.4354350,2459825.5760760,1.0529945
7681574,"5279.01","PC",16.0104634,2459428.8495640,2.1510000
403693875,"528.01","FP",3.5248693,2458469.6956330,3.1475424
194679333,"5280.01","PC",9.0165933,2459440.7053840,2.8860000
405932063,"5281.01","PC",5.5047275,2459825.4727990,4.0250000
329346586,"5282.01","PC",1.3925160,2459742.1323950,1.2090000
399956873,"5283.01","FP",6.9494280,2459831.1920010,2.7250000
171312653,"5284.01","PC",2.0327015,2459444.1058920,2.0190000
250330564,"5285.01","PC",4.3852176,2459469.3144510,2.1880000
301035553,"5286.01","PC",3.2988824,2459469.1225080,2.3520000
909930,"5287.01","APC",4.1976789,2459468.0587570,3.8290000
857186,"5288.01","PC",3.8123614,2459465.8917460,2.5650000
176279915,"5289.01","PC",3.4411264,2459469.6152890,2.6690000
438490744,"529.01","FP",1.6658780,2458468.4958000,4.9567380
224217761,"5290.01","PC",2.5688104,2459469.1597200,2.1980000
250983039,"5291.01","PC",2.3007511,2459467.5963540,1.3500000
33397739,"5292.01","PC",2.0231137,2459469.4243070,1.1330000
250111245,"5293.01","CP",2.9304371,2459466.4966620,1.7300000
161477033,"553.02","PC",11.9234819,2458419.3673180,3.2410592
161477033,"553.03","PC",40.8905117,2458416.4045360,4.4402791
244170332,"5530.01","PC",0.4774382,2458382.1709280,0.9525230
88114177,"5531.01","PC",4.5352255,2458873.5966720,3.0733542
318836983,"5532.01","PC",5.6539689,2458412.2473640,2.6370718
318836983,"5532.02","PC",2.3929801,2458412.5321090,1.6934260
155093420,"5533.01","PC",1.6098954,2459202.2009100,1.7900454
176868951,"5534.01","KP",0.3693057,2459280.9894880,1.0027781
411697517,"5535.01","KP",3.3863171,2459174.3560920,3.2671057
268143410,"5536.01","PC",3.1479748,2460228.2014630,2.3910000
17555760,"5537.01","PC",22.2897649,2459519.6313780,12.4350000
337648770,"5538.01","PC",23.8995950,2459534.7588960,2.0395157
178266267,"5539.01","PC",7.1123703,2460271.4085980,2.6440000
407966340,"554.01","CP",7.0491608,2458442.6154300,3.5024531
407966340,"554.02","CP",3.0440441,2458438.4758880,1.3542885
456305193,"5540.01","FP",1.0995742,2460338.2380110,0.9520000
302814895,"5784.01","FP",8.6800186,2459795.9021100,2.4100000
456367532,"5785.01","PC",3.0783215,2459819.4602410,2.7010000
40292751,"5786.01","CP",12.7791964,2460319.5249050,5.2420000
446616059,"5787.01","FP",3.1072375,2460530.9551980,4.4850000
42883782,"5788.01","CP",16.2134274,2459786.4426430,3.5510000
42883782,"5788.02","CP",6.3346129,2459788.4109480,3.3410000
87216634,"5789.01","CP",12.9256051,2459776.2559820,1.6910000
238061845,"579.01","PC",1.6843068,2460012.8838670,1.5670000
187333348,"5790.01","APC",2.1981511,2459793.8659170,1.7470000
110936761,"5791.01","FP",2.2906144,2459793.6452620,1.9490000
95423778,"5792.01","APC",0.7036041,2459795.4660980,0.8100000
398895470,"5793.01","KP",2.6940348,2459771.1890140,4.1073512
273874849,"5794.01","KP",1.4857148,2459825.5522590,2.3275852
151724385,"5795.01","CP",6.1406207,2459770.6746990,3.3672245
391958006,"5796.01","KP",1.7430143,2459771.5515890,2.2872101
374530847,"5797.01","KP",2.1521630,2459770.2313950,1.7531966
305243225,"5798.01","KP",1.2129139,2459770.5198920,2.1862785
219164808,"504.01","FP",1.6773063,2459358.8904130,2.3520000
412828754,"5040.01","PC",3.3808424,2459385.9341360,3.1350000
324609476,"5041.01","PC",0.7338920,2460097.6756560,0.9663799
282221346,"5042.01","PC",5.6316098,2459384.4304530,5.8770000
75522633,"5043.01","PC",3.8027513,2459384.3297860,3.1480000
298946836,"5044.01","PC",5.5556615,2460072.0965840,4.4945870
297950791,"5045.01","PC",3.4792084,2459386.8658790,3.5450000
306512967,"5046.01","PC",11.1838046,2459970.1035970,5.3020000
291857895,"5047.01","PC",7.3142625,2459379.2980400,3.3670000
323022088,"5048.01","APC",1.3583233,2459386.6659500,1.4630000
261020738,"5049.01","PC",2.9204289,2459384.7338560,2.6790000
268644785,"505.01","KP",3.3294649,2459299.8654440,4.0123108
282701278,"5050.01","PC",2.3064574,2459382.6402270,2.0710000
217933560,"5051.01","PC",3.5980715,2459379.8482450,2.8420000
208151094,"5052.01","PC",4.0668104,2459381.4912560,2.9880000
324426685,"5053.01","PC",9.8830331,2459372.5931800,3.4320000
401704685,"5054.01","PC",4.2100055,2460100.0517990,2.6530000
407146538,"5055.01","FP",2.0915616,2460069.7636440,3.6340000
422486295,"5294.01","PC",5.6707432,2459470.4345170,2.2940000
4619242,"5295.01","APC",4.3023572,2459467.5073130,1.5790000
241102583,"5296.01","FP",1.7386091,2459820.8976650,1.6910000
422423972,"5297.01","PC",3.3014986,2459851.4507550,2.1060000
313835568,"5298.01","PC",2.6831464,2459818.8888220,1.9520000
407997410,"5299.01","PC",2.5792489,2459465.6716720,0.5280000
387690507,"530.01","CP",6.3875739,2458470.2025950,2.5660579
267215820,"5300.01","PC",2.2623535,2459470.4181630,1.9580000
58825110,"5301.01","CP",5.8588751,2459494.1470120,3.5810000
337025682,"5302.01","PC",4.2417694,2459490.6341830,1.8320000
58798731,"5303.01","PC",9.8095580,2459869.5026220,1.9240000
293407882,"5304.01","PC",3.7079439,2459493.4828020,2.2590000
408743161,"5305.01","PC",4.4632038,2459496.3936580,3.6590000
387401076,"5306.01","PC",5.3331348,2459492.5922960,2.8050000
369477998,"5307.01","APC",5.2976347,2459490.9637370,1.7110000
422653398,"5308.01","FP",8.3403400,2459485.6853590,3.1760000
52052461,"5309.01","PC",6.4666483,2459875.5699680,3.2840000
302895996,"531.01","FP",0.5679950,2458468.8471490,1.4088670
306204904,"5310.01","PC",11.2036244,2459486.0966790,3.0390000
231721006,"5541.01","PC",9.0182382,2459327.8197950,3.1990000
466206508,"5542.01","CP",75.1247037,2458979.8459730,8.5990000
17385917,"5543.01","PC",3.5424466,2459474.8574750,2.2308179
68893269,"5544.01","PC",4.2050741,2459477.4652650,1.1574129
301624989,"5545.01","PC",1.9613369,2459526.4474650,1.6323670
59744366,"5546.01","PC",9.8479326,2459478.7249950,1.8182865
63013648,"5547.01","FP",19.6304978,2459516.5342720,3.2073832
155012162,"5548.01","PC",18.9690014,2459536.4968870,3.3431046
6499453,"5549.01","PC",7.4323882,2459475.1244980,2.7759349
170849515,"555.01","CP",1.9416366,2458438.1475080,1.9321358
195187769,"5550.01","PC",13.9559590,2460259.1804140,3.2930000
387974148,"5551.01","PC",2.4054100,2459474.7214100,1.6087790
3224605,"5552.01","PC",28.6503407,2459483.0032660,4.4802105
218354669,"5553.01","PC",1.7617165,2459448.8945700,1.9280724
91287873,"5554.01","PC",26.6942790,2459515.1716100,3.7831301
388804061,"5555.01","KP",32.9373717,2459537.2500960,2.3059589
427041513,"5814.01","PC",6.2543950,2460360.8490740,2.4660000
375942197,"5815.01","KP",3.8993831,2459797.7000030,5.1857347
194076601,"5816.01","PC",20.4282929,2459842.0623830,7.5010000
418604868,"5817.01","CP",15.6146058,2459799.3038540,5.8168055
283419843,"5818.01","KP",2.6052674,2459799.0221890,4.2452100
330218897,"5819.01","PC",3.4200073,2459797.7054280,1.9339167
287474726,"582.01","FP",3.7442007,2459230.0514230,3.5004762
459730973,"5820.01","KP",3.9156848,2459799.3669460,3.5847760
354619337,"5821.01","KP",2.1425095,2460556.7714080,5.1630000
466390120,"5822.01","KP",1.5487245,2459797.8105970,2.8258531
248853232,"5823.01","KP",3.8681492,2459798.7754590,2.1610195
272366748,"5824.01","KP",3.8555897,2459800.0574220,3.2379644
269243313,"5825.01","PC",9.7348295,2460541.9136030,4.3250000
48253329,"5826.01","PC",2.8140207,2459788.1076290,3.1910000
369062542,"5827.01","PC",5.0493049,2459788.9048750,3.8850000
351077390,"5828.01","PC",1.1951761,2459796.0724140,2.4000000
363029616,"5829.01","PC",1.3502386,2459793.8491560,2.1780000
216925130,"5056.01","PC",7.6686232,2459381.8191630,4.7940000
37291237,"5057.01","PC",1.1437772,2459385.8296060,1.5010000
277034534,"5058.01","PC",23.7123919,2460109.3725960,5.8410000
458027465,"5059.01","PC",8.7876771,2459370.2585320,2.9350000
274138511,"506.01","FP",2.7742070,2458492.5000010,2.3935650
16264917,"5060.01","PC",1.2695326,2459373.1109380,2.2290000
214218272,"5061.01","PC",3.3645349,2459384.0872400,3.1400000
294768072,"5062.01","PC",6.2244575,2459380.1395050,5.1740000
173979859,"5063.01","PC",3.6137990,2459386.5317270,3.3230000
407127579,"5064.01","PC",3.5108018,2460099.2962270,2.7910000
243244680,"5065.01","KP",19.4921473,2459575.8518730,3.5680000
56655478,"5066.01","PC",1.3454079,2460231.6158550,1.2080000
117275513,"5067.01","KP",4.6886342,2460276.9293050,2.6510000
366631954,"5068.01","KP",4.7369669,2460277.0775870,2.5800000
381360757,"5069.01","PC",8.8558739,2459519.1074260,6.1440000
348538431,"507.01","PC",0.8994677,2459963.6233660,1.2066668
319968129,"5070.01","FP",6.2169940,2460285.3295510,2.7590000
307733361,"5071.01","KP",1.6739029,2460284.3085840,1.3550000
306401382,"5311.01","PC",39.0536929,2459453.7150700,2.2390000
399724238,"5312.01","PC",46.1965072,2459450.2510930,3.7180000
347469901,"5313.01","PC",3.2571037,2459495.6259910,2.5000000
302202317,"5314.01","PC",2.5351022,2459879.8370560,2.2510000
126982221,"5315.01","PC",2.4704071,2459493.4700360,0.9480000
309439436,"5316.01","PC",0.9997277,2459496.5673780,1.5740000
408824640,"5317.01","PC",8.6620460,2459489.5099790,3.2780000
435871546,"5318.01","PC",4.9583217,2459881.5515470,5.2230000
246965431,"5319.01","CP",4.0785273,2459884.0416810,1.5610000
144700903,"532.01","CP",2.3266400,2458470.5808370,1.6497284
257562160,"5320.01","APC",0.3852177,2459497.6723480,0.3190000
243153196,"5321.01","FP",10.1391591,2459478.8957550,2.6620000
336691874,"5322.01","PC",5.4233428,2459872.5808170,4.9750000
272146465,"5323.01","APC",5.8049376,2459497.6786720,4.0550000
408643099,"5324.01","PC",5.0269053,2459488.4830150,2.6760000
270406298,"5325.01","APC",15.0575960,2459498.2923780,1.3850000
257922326,"5326.01","PC",3.1334690,2459493.4823750,2.2600000
303502327,"5327.01","PC",4.6671176,2459521.3377480,2.3780000
58372253,"5328.01","PC",5.4886518,2459519.3978890,6.9210000
55315929,"5556.01","KP",0.7195712,2459526.0912980,1.7575219
323687123,"5557.01","CP",4.0179805,2459502.3427610,1.1195616
14570099,"5558.01","KP",26.1944549,2459521.8732060,3.8354088
456945304,"5559.01","KP",2.1408063,2460258.4218120,1.5690000
59003115,"556.01","FP",2.2941850,2458439.0759000,2.7507630
238606535,"5560.01","PC",702.4692270,2459568.2991070,2.3624632
330637910,"5561.01","PC",2.0074528,2459502.1481940,0.9340475
17307715,"5562.01","KP",13.8532745,2459476.9923910,3.1969542
127505658,"5564.01","PC",760.0530038,2459600.5888070,6.9020000
127505658,"5564.02","PC",45.4964928,2459487.9412820,5.1370000
117892246,"5565.01","PC",3.2601896,2459600.9411500,3.8350000
73250068,"5566.01","PC",14.5814997,2459603.3277110,5.4890000
456335739,"5567.01","PC",13.6263600,2459585.3678290,3.2450000
142785421,"5568.01","PC",16.2601049,2459603.2783610,1.6020000
267484403,"5569.01","PC",5.4021326,2459604.0427290,1.6780000
55488511,"557.01","PC",3.3449040,2458439.5496490,1.3408349
351652998,"5767.01","PC",4.0150730,2459741.6441950,3.2290000
470990157,"5768.01","PC",3.7749324,2459766.3750760,3.9020000
462715015,"5769.01","FP",1.7548863,2459767.9841210,1.3140000
410094645,"577.01","APC",3.3297540,2459277.1620040,2.8620000
23179035,"5770.01","PC",1.4529225,2459766.3998060,1.6040000
459836041,"5771.01","PC",6.6867154,2459758.2432820,2.9450000
313609787,"5772.01","PC",3.5023306,2459764.6357260,1.3100000
445795465,"5773.01","PC",2.7404478,2459767.6163000,3.4220000
9701368,"5774.01","PC",5.4049747,2459764.1806460,2.9320000
289666986,"5775.01","PC",2.4369467,2459765.1052810,3.9690000
310728245,"5776.01","PC",4.1816344,2459765.9255870,4.1300000
459189798,"5777.01","PC",6.9171675,2459758.9266440,2.0380000
264468702,"5778.01","PC",6.0962241,2459762.2128920,1.8660000
102846772,"5779.01","PC",10.2515829,2459754.9908770,4.5880000
423275733,"578.01","KP",2.0528684,2459278.2511790,2.6201128
43333094,"5780.01","PC",7.5358996,2459758.2267420,1.4130000
279920478,"5781.01","PC",5.3826500,2459765.7790810,7.4770000
158845573,"5782.01","PC",5.0048582,2459766.3397830,5.0270000
319684122,"5783.01","PC",5.4459647,2459793.2782950,2.4370000
7059054,"5072.01","KP",5.1857680,2460255.0170050,2.3560000
458686969,"5073.01","PC",3.1393667,2460282.5148490,3.9570000
6893917,"5074.01","KP",3.0801795,2459502.3949450,3.4870958
23113034,"5075.01","FP",1.7134571,2460256.3424090,1.4330000
303432813,"5076.01","CP",23.4428912,2460250.8810840,4.3920000
87873211,"5077.01","PC",5.8879518,2460281.2272320,3.5340000
303523128,"5078.01","PC",1.5110224,2460258.6036640,1.2320000
69672493,"5079.01","FP",1.4920726,2460257.0967650,1.5940000
425206121,"508.01","KP",4.6117328,2459222.7897200,4.0650000
17409453,"5080.01","KP",9.7266500,2460243.1905010,4.5840000
203214138,"5081.01","KP",5.1699026,2460280.3813010,1.9720000
437011608,"5082.01","CP",4.2403543,2460284.8026430,2.3530000
5882269,"5083.01","KP",4.7948642,2460251.7506960,2.2450000
438260486,"5084.01","PC",5.8321337,2460252.9918560,2.0390000
6785559,"5085.01","PC",4.5117148,2459546.9257410,4.4800000
178217113,"5086.01","KP",2.9956366,2460256.8129670,2.2870000
18310799,"5087.01","KP",17.3070631,2460253.0127600,3.6460000
234388232,"5088.01","PC",10.3883213,2460266.1367570,4.0560000
61145589,"5329.01","PC",3.7796053,2459518.5147090,0.6950000
309791156,"533.01","PC",19.5715862,2458332.6971080,4.1467964
436843539,"5330.01","PC",4.6303272,2459884.4659620,3.9400000
387544178,"5331.01","PC",22.7545332,2459517.9302930,3.2620000
387515920,"5332.01","PC",3.9544873,2459520.1913960,1.7160000
96948338,"5333.01","PC",11.4420309,2459507.7361200,5.0920000
247409676,"5334.01","PC",3.6136326,2459520.9041380,3.3100000
381360750,"5335.01","PC",3.6139919,2459520.7256450,2.0080000
430099722,"5336.01","PC",4.0153167,2459520.5363550,3.8250000
27294830,"5337.01","PC",0.7135221,2459522.8766240,0.5140000
467615239,"5338.01","PC",2.6429687,2459522.3412900,2.1840000
101348333,"5339.01","PC",15.1873222,2459494.7222610,3.5350000
281909674,"534.01","KP",4.0350444,2458470.8167200,2.8526163
14156936,"5340.01","PC",4.9393117,2459519.9403680,4.6960000
90669930,"5341.01","PC",20.6875239,2459513.9305010,2.5700000
356990855,"5342.01","PC",0.5894678,2459524.0584190,0.6310000
34980970,"5343.01","PC",12.8363910,2459503.5191910,3.3660000
16005254,"5344.01","CP",3.7927572,2459522.8252100,1.4700000
302381442,"5570.01","PC",23.1678315,2459567.8842380,4.2950000
88565745,"5571.01","PC",731.4778512,2458854.2288830,3.4100000
9151337,"5572.01","PC",5.8586824,2459960.7258590,2.1680000
459762279,"5573.01","CP",8.7960328,2459600.4500200,2.4800000
268405086,"5574.01","FP",6.8242909,2459598.1376750,2.7870000
160162137,"5575.01","PC",32.0736228,2459747.6594400,2.3470000
137543637,"5576.01","FP",1.2833113,2459605.6778960,1.3530000
98833877,"5577.01","PC",0.3585580,2459606.6702400,0.2740000
154563411,"5578.01","PC",13.4659853,2459583.6500400,2.9360000
252928337,"5579.01","PC",19.8628449,2459583.2609490,1.9650000
207110080,"558.01","CP",14.5728985,2459133.4072410,2.5623497
366298702,"5580.01","PC",5.2782582,2459603.1221080,3.3790000
456306892,"5581.01","PC",33.5386891,2459390.9591170,3.9439149
392064198,"5582.01","PC",4.5112500,2459604.3343850,4.5410000
357244603,"5583.01","PC",3.0650073,2459601.8142470,1.5480000
29169215,"5584.01","PC",18.6300789,2459580.4483330,3.4000000
188389305,"5585.01","PC",1.8434549,2459606.4644770,1.4440000
160165689,"5586.01","PC",8.9165771,2459594.0818030,3.2240000
328081248,"5799.01","CP",4.1645448,2459772.3344790,1.5725422
81419525,"580.01","PC",1.5498373,2460012.4275420,2.7290000
151759246,"5800.01","CP",2.6282606,2459771.7132100,1.2408211
243921117,"5801.01","KP",3.0678160,2459770.0267540,2.1103325
399402994,"5802.01","KP",2.7161298,2459770.4706120,3.5299033
466382581,"5803.01","CP",5.3829728,2460550.9450010,1.3820000
303055194,"5804.01","FP",1.7615631,2459822.9076140,1.1710000
378390325,"5805.01","PC",20.5676815,2460511.2157170,5.5230000
283621618,"5806.01","PC",3.1856488,2459850.8125720,1.3040000
188646744,"5807.01","PC",14.2423724,2460540.2631700,4.0460000
459735346,"5808.01","PC",7.1701672,2460558.6518720,2.8590000
283471501,"5809.01","PC",9.2103194,2460541.5322620,2.3410000
180987952,"581.01","FP",1.3891700,2460746.8335000,1.5031546
379824738,"5810.01","PC",5.6857105,2460548.2268940,6.1050000
331484419,"5811.01","PC",6.2565600,2460549.4110970,3.5090000
388909695,"5812.01","KP",10.1466193,2460549.4613510,5.5190000
92439980,"5813.01","PC",27.0525472,2460519.2386390,3.8620000
234388232,"5088.02","PC",13.4155226,2459521.2111190,3.6650000
330687113,"5089.01","KP",5.1138350,2459503.1236080,2.4556787
453211454,"509.01","CP",9.0588209,2460269.9749970,3.3420000
453211454,"509.02","CP",21.4003129,2460259.0483690,5.3847459
184892124,"5090.01","KP",1.9828041,2459500.6691140,1.1139386
438073782,"5091.01","PC",3.6413702,2459546.8288970,3.7050000
90853136,"5092.01","APC",2.3626901,2459546.2168630,1.4468336
63189173,"5093.01","KP",2.2984058,2459501.0016690,2.0873186
19028197,"5094.01","KP",3.3366511,2459500.5357400,1.8580034
434226736,"5095.01","KP",3.4845543,2459501.7751760,0.9158601
26826078,"5096.01","KP",2.8753183,2460285.2526690,1.6150000
203214081,"5097.01","KP",5.7459945,2460261.8033570,1.1850000
14770122,"5098.01","KP",3.5438732,2459500.3821370,4.2332052
91481801,"5099.01","PC",14.4507561,2459447.8035760,1.3457797
238086647,"510.01","APC",1.3523942,2460011.3163650,0.5120000
349582831,"5100.01","PC",3.4532143,2459500.6909360,2.4452410
96165095,"5345.01","PC",1.1062164,2459910.2850400,1.7280000
26018819,"5346.01","PC",3.9783327,2459520.3018010,2.6430000
21119973,"5347.01","PC",1.7109175,2459883.2538860,1.6250000
366527844,"5348.01","PC",3.0890070,2459910.6952810,2.0583149
26054627,"5349.01","CP",3.3176675,2459521.8138260,1.7960000
280210963,"535.01","KP",2.8280391,2459203.4868940,2.6215943
68808155,"5350.01","PC",7.5811005,2459520.6796570,4.4570000
27476314,"5351.01","PC",2.8817237,2459523.1876500,1.5960000
69995219,"5352.01","PC",2.0389145,2459523.2556860,1.4200000
113919944,"5353.01","FP",1.2297408,2459524.2019660,1.2340000
34781378,"5354.01","PC",4.7949288,2459520.8612710,3.8980000
96170689,"5355.01","PC",9.6125545,2459912.0571850,4.2420000
467684543,"5356.01","PC",3.1948695,2460211.3294460,3.7860000
150006846,"5357.01","PC",9.6995203,2459513.6782450,3.9980000
46631742,"5358.01","PC",2.6599132,2459450.1402260,2.1637070
90767677,"5359.01","PC",1.6817287,2459522.0040480,0.4910000
234825296,"536.01","KP",9.2432303,2458473.3821950,2.4045872
427578289,"5360.01","APC",4.0107869,2459882.5172700,0.8290000
29069242,"5587.01","PC",3.7349773,2459605.4499390,3.8910000
141762491,"5588.01","PC",8.9109435,2459918.8350520,1.8760000
51094586,"5589.01","PC",5.6895053,2459595.8363240,5.1580000
209459275,"559.01","CP",6.9839072,2459166.1859950,5.0760000
9907513,"5590.01","PC",1.2749899,2459606.0615180,1.1460000
192969211,"5591.01","PC",12.8665269,2459599.9668640,6.5990000
88529975,"5592.01","PC",2.6085851,2459606.1945770,1.5730000
468433454,"5593.01","PC",4.7974601,2459599.9978540,5.9520000
53394475,"5594.01","PC",9.2271917,2459589.0725030,3.7810000
302908969,"5595.01","PC",5.9900508,2459598.8694150,2.1040000
203144354,"5596.01","APC",0.3642961,2459606.5494810,0.6890000
85284138,"5597.01","PC",1.9784368,2459634.5092470,2.3590000
237108775,"5598.01","PC",6.2948747,2459900.6517340,1.8780000
159160230,"5599.01","PC",5.4368408,2459627.1289450,4.4730000
101011575,"560.01","CP",6.3980642,2459982.8453990,2.0040000
101011575,"560.02","CP",18.8792871,2459987.3376470,3.2620000
287268770,"5600.01","PC",10.7173590,2459630.6931690,2.7840000
237097499,"5601.01","PC",9.5197732,2459834.2664440,2.6360000
101592219,"5602.01","PC",5.4853379,2459628.7100830,1.9640000
231559817,"4836.01","PC",5.1035091,2459965.7452700,3.7190896
19612445,"4837.01","PC",4.4644761,2459991.3729910,1.1850000
374200604,"4838.01","FP",0.7600190,2459525.7954520,0.6387380
38118291,"4839.01","PC",13.3441946,2459273.9778080,4.7430000
427348923,"484.01","FP",4.7286810,2459196.6480370,4.5330000
80029842,"4840.01","FP",2.3992876,2459279.3064220,2.5450000
453060368,"4841.01","PC",9.6284672,2459271.8948430,3.5540000
131034657,"4842.01","PC",5.3374045,2459271.8889060,1.8490000
258051471,"4843.01","PC",8.3548746,2459970.4996810,3.2530000
143994382,"4844.01","PC",4.5425274,2459991.3853460,2.9200000
26305150,"4845.01","PC",4.2190900,2459992.3144800,4.9314032
418971787,"4846.01","FP",1.0638184,2459277.8933210,3.1910000
186541435,"4847.01","PC",7.0465721,2459271.9109730,2.3220000
134596619,"4848.01","PC",3.7235407,2459966.2399640,2.1053503
132534906,"4849.01","FP",3.0617364,2459277.9786220,1.9470000
427352241,"485.01","FP",1.2667147,2459198.4378110,1.7120000
332705008,"4850.01","PC",7.6778159,2459269.7336230,3.4920000
60377863,"4851.01","PC",21.6091483,2459278.8246120,6.1120000
366410512,"5101.01","KP",10.1367283,2460247.8200340,5.3410000
82508808,"5102.01","APC",0.4522013,2459500.5054230,0.5773712
366443576,"5103.01","APC",4.9898664,2459570.0844770,1.0370000
415443327,"5104.01","PC",4.8903760,2459501.6303620,3.9844446
203287192,"5105.01","PC",4.4455436,2460277.6665160,4.1520000
59351345,"5106.01","PC",2.4361097,2460257.6999280,1.0950000
97735297,"5107.01","FP",1.8354365,2459547.9101110,1.6330000
350348197,"5108.01","CP",6.7535728,2460285.3567460,2.1730000
411930845,"5109.01","PC",3.2104815,2459547.3841130,1.6930000
